match_id;game_in_series;teamA;teamB;teamA_win;split;Region_A;Games_A;Win rate_A;K:D_A;GPM_A;GDM_A;Game duration_A;Kills / game_A;Deaths / game_A;Towers killed_A;Towers lost_A;FB%_A;FT%_A;FOS%_A;DRAPG_A;DRA%_A;VGPG_A;HER%_A;ATAKHAN%_A;DRA@15_A;TD@15_A;GD@15_A;PPG_A;NASHPG_A;NASH%_A;CSM_A;DPM_A;WPM_A;VWPM_A;WCPM_A;Region_B;Games_B;Win rate_B;K:D_B;GPM_B;GDM_B;Game duration_B;Kills / game_B;Deaths / game_B;Towers killed_B;Towers lost_B;FB%_B;FT%_B;FOS%_B;DRAPG_B;DRA%_B;VGPG_B;HER%_B;ATAKHAN%_B;DRA@15_B;TD@15_B;GD@15_B;PPG_B;NASHPG_B;NASH%_B;CSM_B;DPM_B;WPM_B;VWPM_B;WCPM_B;year;month;day
1038;3;90;66;0;1;0;12.0;8;0.72;1767.0;-158.0;66;12.5;17.2;4.7;7.6;36;6;49;2.42;49.4;2.2;58.3;0;0;0;-941.0;0;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;0;13.0;20;0.85;1782.0;-125.0;46;13.4;15.8;4.9;7.6;4;32;70;1.69;41.0;3.3;30.8;0;0;0;-468.0;0;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;2025;2;12
1038;4;90;66;0;1;0;12.0;8;0.72;1767.0;-158.0;66;12.5;17.2;4.7;7.6;36;6;49;2.42;49.4;2.2;58.3;0;0;0;-941.0;0;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;0;13.0;20;0.85;1782.0;-125.0;46;13.4;15.8;4.9;7.6;4;32;70;1.69;41.0;3.3;30.8;0;0;0;-468.0;0;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;2025;2;12
1038;5;90;66;0;1;0;12.0;8;0.72;1767.0;-158.0;66;12.5;17.2;4.7;7.6;36;6;49;2.42;49.4;2.2;58.3;0;0;0;-941.0;0;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;0;13.0;20;0.85;1782.0;-125.0;46;13.4;15.8;4.9;7.6;4;32;70;1.69;41.0;3.3;30.8;0;0;0;-468.0;0;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;2025;2;12
1049;1;23;53;1;1;0;10.0;23;0.85;1791.0;-94.0;53;12.2;14.3;5.6;6.8;16;11;49;1.9;42.0;3.1;50.0;0;0;0;-414.0;0;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;0;10.0;1;0.52;1674.0;-281.0;52;8.2;15.8;2.9;8.3;36;24;6;1.1;24.7;2.7;50.0;0;0;0;-770.0;0;0.3;20.4;32.7;2135.0;3.3;1.24;1.47;2025;2;11
1049;2;23;53;1;1;0;10.0;23;0.85;1791.0;-94.0;53;12.2;14.3;5.6;6.8;16;11;49;1.9;42.0;3.1;50.0;0;0;0;-414.0;0;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;0;10.0;1;0.52;1674.0;-281.0;52;8.2;15.8;2.9;8.3;36;24;6;1.1;24.7;2.7;50.0;0;0;0;-770.0;0;0.3;20.4;32.7;2135.0;3.3;1.24;1.47;2025;2;11
1049;3;23;53;1;1;0;10.0;23;0.85;1791.0;-94.0;53;12.2;14.3;5.6;6.8;16;11;49;1.9;42.0;3.1;50.0;0;0;0;-414.0;0;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;0;10.0;1;0.52;1674.0;-281.0;52;8.2;15.8;2.9;8.3;36;24;6;1.1;24.7;2.7;50.0;0;0;0;-770.0;0;0.3;20.4;32.7;2135.0;3.3;1.24;1.47;2025;2;11
1060;1;85;1;1;1;0;10.0;1;0.59;1704.0;-279.0;38;10.9;18.5;2.7;8.3;3;4;16;1.4;37.5;3.0;30.0;0;0;0;-1264.0;0;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;0;25.0;62;1.29;1876.0;78.0;68;17.5;13.6;6.6;5.4;62;62;20;2.28;56.5;3.0;48.0;0;0;0;268.0;0;0.76;61.4;32.5;2789.0;3.4;1.37;1.6;2025;2;10
1060;2;85;1;0;1;0;10.0;1;0.59;1704.0;-279.0;38;10.9;18.5;2.7;8.3;3;4;16;1.4;37.5;3.0;30.0;0;0;0;-1264.0;0;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;0;25.0;62;1.29;1876.0;78.0;68;17.5;13.6;6.6;5.4;62;62;20;2.28;56.5;3.0;48.0;0;0;0;268.0;0;0.76;61.4;32.5;2789.0;3.4;1.37;1.6;2025;2;10
1060;3;85;1;0;1;0;10.0;1;0.59;1704.0;-279.0;38;10.9;18.5;2.7;8.3;3;4;16;1.4;37.5;3.0;30.0;0;0;0;-1264.0;0;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;0;25.0;62;1.29;1876.0;78.0;68;17.5;13.6;6.6;5.4;62;62;20;2.28;56.5;3.0;48.0;0;0;0;268.0;0;0.76;61.4;32.5;2789.0;3.4;1.37;1.6;2025;2;10
1060;4;85;1;0;1;0;10.0;1;0.59;1704.0;-279.0;38;10.9;18.5;2.7;8.3;3;4;16;1.4;37.5;3.0;30.0;0;0;0;-1264.0;0;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;0;25.0;62;1.29;1876.0;78.0;68;17.5;13.6;6.6;5.4;62;62;20;2.28;56.5;3.0;48.0;0;0;0;268.0;0;0.76;61.4;32.5;2789.0;3.4;1.37;1.6;2025;2;10
1071;1;46;95;1;1;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;46;29;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;0;16.0;43;1.01;1860.0;40.0;47;15.3;14.8;7.1;5.4;36;53;18;2.38;53.8;3.3;62.5;0;0;0;257.0;0;0.5;43.6;32.5;2539.0;3.5;1.3;1.63;2025;2;9
1071;2;46;95;1;1;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;46;29;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;0;16.0;43;1.01;1860.0;40.0;47;15.3;14.8;7.1;5.4;36;53;18;2.38;53.8;3.3;62.5;0;0;0;257.0;0;0.5;43.6;32.5;2539.0;3.5;1.3;1.63;2025;2;9
1071;3;46;95;1;1;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;46;29;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;0;16.0;43;1.01;1860.0;40.0;47;15.3;14.8;7.1;5.4;36;53;18;2.38;53.8;3.3;62.5;0;0;0;257.0;0;0.5;43.6;32.5;2539.0;3.5;1.3;1.63;2025;2;9
1071;4;46;95;0;1;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;46;29;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;0;16.0;43;1.01;1860.0;40.0;47;15.3;14.8;7.1;5.4;36;53;18;2.38;53.8;3.3;62.5;0;0;0;257.0;0;0.5;43.6;32.5;2539.0;3.5;1.3;1.63;2025;2;9
1071;5;46;95;0;1;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;46;29;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;0;16.0;43;1.01;1860.0;40.0;47;15.3;14.8;7.1;5.4;36;53;18;2.38;53.8;3.3;62.5;0;0;0;257.0;0;0.5;43.6;32.5;2539.0;3.5;1.3;1.63;2025;2;9
1082;1;63;32;1;1;0;19.0;60;1.18;1887.0;90.0;17;15.3;12.8;6.7;5.5;69;36;43;2.53;59.4;3.6;52.6;0;0;0;470.0;0;0.68;83.3;33.1;2508.0;3.0;1.06;1.42;0;10.0;1;0.52;1722.0;-281.0;23;9.7;18.6;4.1;9.1;3;4;1;1.6;34.7;2.5;60.0;0;0;0;-2015.0;0;0.2;28.6;32.1;2164.0;3.1;1.27;1.4;2025;2;8
1082;2;63;32;1;1;0;19.0;60;1.18;1887.0;90.0;17;15.3;12.8;6.7;5.5;69;36;43;2.53;59.4;3.6;52.6;0;0;0;470.0;0;0.68;83.3;33.1;2508.0;3.0;1.06;1.42;0;10.0;1;0.52;1722.0;-281.0;23;9.7;18.6;4.1;9.1;3;4;1;1.6;34.7;2.5;60.0;0;0;0;-2015.0;0;0.2;28.6;32.1;2164.0;3.1;1.27;1.4;2025;2;8
1082;3;63;32;1;1;0;19.0;60;1.18;1887.0;90.0;17;15.3;12.8;6.7;5.5;69;36;43;2.53;59.4;3.6;52.6;0;0;0;470.0;0;0.68;83.3;33.1;2508.0;3.0;1.06;1.42;0;10.0;1;0.52;1722.0;-281.0;23;9.7;18.6;4.1;9.1;3;4;1;1.6;34.7;2.5;60.0;0;0;0;-2015.0;0;0.2;28.6;32.1;2164.0;3.1;1.27;1.4;2025;2;8
1093;1;44;73;1;1;0;15.0;38;1.16;1859.0;81.0;55;16.2;14.0;6.1;4.9;16;35;61;2.33;58.4;2.9;66.7;0;0;0;353.0;0;0.53;50.0;32.5;2765.0;3.2;1.2;1.62;0;11.0;17;0.8;1775.0;-120.0;74;11.7;14.6;5.2;7.6;45;31;14;1.64;32.7;2.5;18.2;0;0;0;-320.0;0;0.55;31.8;33.4;2142.0;3.3;1.29;1.48;2025;1;25
1093;2;44;73;1;1;0;15.0;38;1.16;1859.0;81.0;55;16.2;14.0;6.1;4.9;16;35;61;2.33;58.4;2.9;66.7;0;0;0;353.0;0;0.53;50.0;32.5;2765.0;3.2;1.2;1.62;0;11.0;17;0.8;1775.0;-120.0;74;11.7;14.6;5.2;7.6;45;31;14;1.64;32.7;2.5;18.2;0;0;0;-320.0;0;0.55;31.8;33.4;2142.0;3.3;1.29;1.48;2025;1;25
1093;3;44;73;1;1;0;15.0;38;1.16;1859.0;81.0;55;16.2;14.0;6.1;4.9;16;35;61;2.33;58.4;2.9;66.7;0;0;0;353.0;0;0.53;50.0;32.5;2765.0;3.2;1.2;1.62;0;11.0;17;0.8;1775.0;-120.0;74;11.7;14.6;5.2;7.6;45;31;14;1.64;32.7;2.5;18.2;0;0;0;-320.0;0;0.55;31.8;33.4;2142.0;3.3;1.29;1.48;2025;1;25
1093;4;44;73;0;1;0;15.0;38;1.16;1859.0;81.0;55;16.2;14.0;6.1;4.9;16;35;61;2.33;58.4;2.9;66.7;0;0;0;353.0;0;0.53;50.0;32.5;2765.0;3.2;1.2;1.62;0;11.0;17;0.8;1775.0;-120.0;74;11.7;14.6;5.2;7.6;45;31;14;1.64;32.7;2.5;18.2;0;0;0;-320.0;0;0.55;31.8;33.4;2142.0;3.3;1.29;1.48;2025;1;25
732;1;9;53;1;1;0;23.0;63;1.35;1911.0;148.0;9;16.6;12.2;7.0;4.8;33;70;31;2.39;58.6;2.9;26.1;0;0;0;646.0;0;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;0;10.0;1;0.52;1674.0;-281.0;52;8.2;15.8;2.9;8.3;36;24;6;1.1;24.7;2.7;50.0;0;0;0;-770.0;0;0.3;20.4;32.7;2135.0;3.3;1.24;1.47;2025;1;25
732;2;9;53;1;1;0;23.0;63;1.35;1911.0;148.0;9;16.6;12.2;7.0;4.8;33;70;31;2.39;58.6;2.9;26.1;0;0;0;646.0;0;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;0;10.0;1;0.52;1674.0;-281.0;52;8.2;15.8;2.9;8.3;36;24;6;1.1;24.7;2.7;50.0;0;0;0;-770.0;0;0.3;20.4;32.7;2135.0;3.3;1.24;1.47;2025;1;25
732;3;9;53;1;1;0;23.0;63;1.35;1911.0;148.0;9;16.6;12.2;7.0;4.8;33;70;31;2.39;58.6;2.9;26.1;0;0;0;646.0;0;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;0;10.0;1;0.52;1674.0;-281.0;52;8.2;15.8;2.9;8.3;36;24;6;1.1;24.7;2.7;50.0;0;0;0;-770.0;0;0.3;20.4;32.7;2135.0;3.3;1.24;1.47;2025;1;25
743;1;87;1;1;1;0;41.0;49;0.96;1845.0;38.0;54;15.3;15.9;6.5;5.2;30;45;47;1.98;47.8;3.4;51.2;62;9;1;316.0;39;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;0;25.0;62;1.29;1876.0;78.0;68;17.5;13.6;6.6;5.4;62;62;20;2.28;56.5;3.0;48.0;0;0;0;268.0;0;0.76;61.4;32.5;2789.0;3.4;1.37;1.6;2025;1;24
743;2;87;1;0;1;0;41.0;49;0.96;1845.0;38.0;54;15.3;15.9;6.5;5.2;30;45;47;1.98;47.8;3.4;51.2;62;9;1;316.0;39;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;0;25.0;62;1.29;1876.0;78.0;68;17.5;13.6;6.6;5.4;62;62;20;2.28;56.5;3.0;48.0;0;0;0;268.0;0;0.76;61.4;32.5;2789.0;3.4;1.37;1.6;2025;1;24
743;3;87;1;0;1;0;41.0;49;0.96;1845.0;38.0;54;15.3;15.9;6.5;5.2;30;45;47;1.98;47.8;3.4;51.2;62;9;1;316.0;39;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;0;25.0;62;1.29;1876.0;78.0;68;17.5;13.6;6.6;5.4;62;62;20;2.28;56.5;3.0;48.0;0;0;0;268.0;0;0.76;61.4;32.5;2789.0;3.4;1.37;1.6;2025;1;24
743;4;87;1;0;1;0;41.0;49;0.96;1845.0;38.0;54;15.3;15.9;6.5;5.2;30;45;47;1.98;47.8;3.4;51.2;62;9;1;316.0;39;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;0;25.0;62;1.29;1876.0;78.0;68;17.5;13.6;6.6;5.4;62;62;20;2.28;56.5;3.0;48.0;0;0;0;268.0;0;0.76;61.4;32.5;2789.0;3.4;1.37;1.6;2025;1;24
754;1;66;46;1;1;0;13.0;21;0.85;1782.0;-125.0;46;13.4;15.8;4.9;7.6;4;33;68;1.69;41.0;3.3;30.8;0;0;0;-468.0;0;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;45;30;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;2025;1;23
754;2;66;46;1;1;0;13.0;21;0.85;1782.0;-125.0;46;13.4;15.8;4.9;7.6;4;33;68;1.69;41.0;3.3;30.8;0;0;0;-468.0;0;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;45;30;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;2025;1;23
754;3;66;46;0;1;0;13.0;21;0.85;1782.0;-125.0;46;13.4;15.8;4.9;7.6;4;33;68;1.69;41.0;3.3;30.8;0;0;0;-468.0;0;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;45;30;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;2025;1;23
754;4;66;46;0;1;0;13.0;21;0.85;1782.0;-125.0;46;13.4;15.8;4.9;7.6;4;33;68;1.69;41.0;3.3;30.8;0;0;0;-468.0;0;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;45;30;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;2025;1;23
754;5;66;46;0;1;0;13.0;21;0.85;1782.0;-125.0;46;13.4;15.8;4.9;7.6;4;33;68;1.69;41.0;3.3;30.8;0;0;0;-468.0;0;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;45;30;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;2025;1;23
765;1;52;85;1;1;0;9.0;15;1.0;1814.0;-48.0;71;16.9;16.9;5.1;6.0;26;13;8;2.78;67.4;3.2;55.6;0;0;0;166.0;0;0.56;54.2;31.4;2556.0;3.2;1.29;1.53;0;10.0;1;0.59;1704.0;-279.0;38;10.9;18.5;2.7;8.3;3;4;16;1.4;37.5;3.0;30.0;0;0;0;-1264.0;0;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;2025;1;22
765;2;52;85;1;1;0;9.0;15;1.0;1814.0;-48.0;71;16.9;16.9;5.1;6.0;26;13;8;2.78;67.4;3.2;55.6;0;0;0;166.0;0;0.56;54.2;31.4;2556.0;3.2;1.29;1.53;0;10.0;1;0.59;1704.0;-279.0;38;10.9;18.5;2.7;8.3;3;4;16;1.4;37.5;3.0;30.0;0;0;0;-1264.0;0;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;2025;1;22
765;3;52;85;1;1;0;9.0;15;1.0;1814.0;-48.0;71;16.9;16.9;5.1;6.0;26;13;8;2.78;67.4;3.2;55.6;0;0;0;166.0;0;0.56;54.2;31.4;2556.0;3.2;1.29;1.53;0;10.0;1;0.59;1704.0;-279.0;38;10.9;18.5;2.7;8.3;3;4;16;1.4;37.5;3.0;30.0;0;0;0;-1264.0;0;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;2025;1;22
776;1;23;78;1;1;0;10.0;23;0.85;1791.0;-94.0;53;12.2;14.3;5.6;6.8;16;11;49;1.9;42.0;3.1;50.0;0;0;0;-414.0;0;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;0;21.0;35;1.0;1835.0;-10.0;11;14.8;14.8;5.9;6.0;57;12;37;2.29;54.4;3.3;71.4;0;0;0;-223.0;0;0.62;50.8;32.3;2632.0;3.3;1.37;1.41;2025;1;21
776;2;23;78;0;1;0;10.0;23;0.85;1791.0;-94.0;53;12.2;14.3;5.6;6.8;16;11;49;1.9;42.0;3.1;50.0;0;0;0;-414.0;0;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;0;21.0;35;1.0;1835.0;-10.0;11;14.8;14.8;5.9;6.0;57;12;37;2.29;54.4;3.3;71.4;0;0;0;-223.0;0;0.62;50.8;32.3;2632.0;3.3;1.37;1.41;2025;1;21
776;3;23;78;0;1;0;10.0;23;0.85;1791.0;-94.0;53;12.2;14.3;5.6;6.8;16;11;49;1.9;42.0;3.1;50.0;0;0;0;-414.0;0;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;0;21.0;35;1.0;1835.0;-10.0;11;14.8;14.8;5.9;6.0;57;12;37;2.29;54.4;3.3;71.4;0;0;0;-223.0;0;0.62;50.8;32.3;2632.0;3.3;1.37;1.41;2025;1;21
776;4;23;78;0;1;0;10.0;23;0.85;1791.0;-94.0;53;12.2;14.3;5.6;6.8;16;11;49;1.9;42.0;3.1;50.0;0;0;0;-414.0;0;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;0;21.0;35;1.0;1835.0;-10.0;11;14.8;14.8;5.9;6.0;57;12;37;2.29;54.4;3.3;71.4;0;0;0;-223.0;0;0.62;50.8;32.3;2632.0;3.3;1.37;1.41;2025;1;21
787;1;46;90;1;1;0;26.0;46;1.07;1883.0;101.0;51;13.8;12.8;7.0;5.5;29;46;29;1.92;48.6;2.8;61.5;0;0;0;481.0;0;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;0;12.0;7;0.72;1767.0;-158.0;65;12.5;17.2;4.7;7.6;36;6;50;2.42;49.4;2.2;58.3;0;0;0;-941.0;0;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;2025;1;20
